repo,number,is_merged,ast_function_definition,ast_class_definition,ast_if_statement,ast_for_statement,ast_while_statement,ast_try_statement,ast_import_statement,ast_import_from_statement,ast_call,ast_assignment,ast_augmented_assignment,ast_binary_operator,ast_comparison_operator,ast_boolean_operator,ast_return_statement,ast_expression_statement,ast_decorated_definition,ast_with_statement,ast_raise_statement,ast_assert_statement,ast_total_nodes,ast_max_depth,ast_avg_branching,ast_error_nodes,cfg_nodes,cfg_edges,cfg_complexity,cfg_max_nesting,additions,deletions,changed_files,num_commits,files_per_commit,churn_ratio,num_reviews,num_reviewers,num_review_comments,num_issue_comments,review_density,title_len,body_len,avg_commit_msg_len,has_keyword_fix,has_keyword_bug,has_keyword_test,has_keyword_refactor,has_keyword_add,has_keyword_remove,tfidf_added,tfidf_ai,tfidf_airflow,tfidf_assistant,tfidf_breaking,tfidf_change,tfidf_changes,tfidf_checklist,tfidf_code,tfidf_com,tfidf_commit,tfidf_contributing,tfidf_dev,tfidf_developers,tfidf_django,tfidf_docs,tfidf_documentation,tfidf_existing,tfidf_feature,tfidf_file,tfidf_fix,tfidf_fixes,tfidf_github,tfidf_guidelines,tfidf_help,tfidf_home,tfidf_href,tfidf_https,tfidf_io,tfidf_issue,tfidf_link,tfidf_main,tfidf_new,tfidf_number,tfidf_perfect,tfidf_pr,tfidf_prs,tfidf_pull,tfidf_py,tfidf_python3,tfidf_request,tfidf_requests,tfidf_review,tfidf_reviewed,tfidf_tests,tfidf_ticket,tfidf_tools,tfidf_updated,tfidf_used,tfidf_works
django/django,18580,True,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,57,7,2.5454545454545454,2,6,6,2,1,2.0,0.0,1.0,1.0,0.5,0.6666666666666666,2.0,2.0,0.0,0.0,0.0,73.0,4005.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8815068236791483,0.0,0.0,0.0,0.0,0.2591918545640899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286374158228695,0.03957742411814966,0.0,0.0,0.0,0.0,0.26867968165401923,0.0,0.0,0.0,0.0,0.0
django/django,18827,True,0,0,2,0,0,2,0,5,2,6,0,1,3,1,2,16,0,0,1,0,309,10,3.9565217391304346,9,37,38,9,2,39.0,35.0,4.0,1.0,2.0,0.52,16.0,6.0,20.0,1.0,0.26666666666666666,80.0,1263.0,76.0,1.0,0.0,1.0,0.0,1.0,0.0,0.29196089377262907,0.0,0.0,0.0,0.0,0.0,0.28521567449763446,0.11384470104169064,0.08870610399472365,0.0,0.12221831553197632,0.0,0.0,0.0,0.0,0.08908440845107628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11413448556970114,0.0,0.3102276363101305,0.0,0.15624481950985344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08119370245296273,0.7680836228122071,0.0,0.21483188878402446,0.11545647693935034,0.0
django/django,19069,True,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,85,10,4.75,4,7,8,5,2,7.0,1.0,2.0,1.0,1.0,0.7777777777777778,1.0,1.0,1.0,7.0,0.1111111111111111,88.0,795.0,88.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2566897803027819,0.0,0.0,0.0,0.0,0.0,0.1253797176047881,0.15013708302550272,0.0,0.0,0.16118010955592665,0.0,0.0,0.0,0.0,0.11748349379036159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15051924752980833,0.0,0.27274976035083,0.0,0.10302693592416319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10707732142811202,0.8103518817723814,0.0,0.2833178253160939,0.0,0.0
django/django,19473,False,0,0,1,0,1,0,0,0,3,3,0,0,1,0,0,3,0,0,0,0,81,8,2.857142857142857,0,7,8,3,2,35.0,0.0,2.0,3.0,0.5,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,67.0,1169.0,47.666666666666664,0.0,0.0,1.0,0.0,1.0,0.0,0.363585425564802,0.0,0.0,0.0,0.0,0.0,0.08879636331598345,0.10633001275020729,0.08285077023765978,0.1548128117293846,0.11415089968978771,0.0,0.0,0.0,0.17771668701029383,0.24961231044856755,0.229239667893933,0.11010141540203222,0.0,0.0,0.0,0.0,0.0916145774717102,0.0,0.0,0.0,0.0,0.15213444769821238,0.0,0.0,0.0,0.10660066911169122,0.0,0.19316670412994147,0.0,0.0729656870219747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07583424909604257,0.7173837750861957,0.0,0.20065121401821903,0.0,0.0
django/django,19715,False,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,73,8,2.769230769230769,4,5,4,1,0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,5.0,0.0,75.0,6046.0,262.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010447806072553798,0.0,0.0,0.0,0.0,0.7196107845334867,0.011230341054061177,0.0,0.0,0.0,0.4165660815885846,0.0,0.0,0.0,0.0,0.034250861508905876,0.30534947518148264,0.0,0.010267052117653051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897887615244407,0.3580881131073594,0.0,0.0,0.0,0.0,0.040942426888965607,0.0,0.0,0.0,0.0,0.0
django/django,19761,True,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,78,11,2.8518518518518516,0,5,5,2,1,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,74.0,3948.0,520.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7821119575884318,0.0,0.0,0.0,0.0,0.33536782870695514,0.0,0.016451848982829358,0.0,0.0,0.0,0.34569827090859784,0.0,0.0,0.0,0.0,0.0,0.01737548291708861,0.0,0.0,0.0,0.0,0.0,0.0,0.3705389577325302,0.11379811311020908,0.0,0.0,0.0,0.0,0.0741640766804916,0.0,0.0,0.0,0.0,0.0
django/django,19998,True,3,1,0,0,0,0,0,0,14,3,0,1,0,0,1,6,0,3,0,0,285,15,2.8118811881188117,0,15,17,4,1,10.0,2.0,1.0,1.0,0.5,0.7692307692307693,3.0,2.0,2.0,4.0,0.15384615384615385,99.0,4712.0,438.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151797919302088,0.0,0.0,0.0,0.0,0.45306496168744864,0.0,0.0,0.021591450453672077,0.0,0.3362421205298956,0.0,0.019793686031075505,0.0,0.0,0.0,0.4159193925857253,0.0,0.014917171490386166,0.0,0.0,0.0,0.33447897933721044,0.0,0.0,0.0,0.0,0.0,0.0,0.37150493941919205,0.49288945255086497,0.0,0.0,0.0,0.0,0.1189718716018183,0.0,0.0,0.019674364449013083,0.0,0.0
django/django,20007,False,1,1,0,0,0,0,1,3,3,1,0,0,1,0,0,2,2,0,0,0,146,10,3.2,1,10,8,2,0,2.0,5.0,2.0,1.0,1.0,0.25,5.0,3.0,4.0,1.0,0.5,67.0,5205.0,4477.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017371829795806384,0.0,0.017217484771374067,0.0,0.0,0.018483881702005506,0.0,0.0,0.0,0.8633031088053228,0.0,0.0,0.0,0.0,0.2776368072757052,0.0,0.016343745944812176,0.0,0.0,0.0,0.22895115392755488,0.0,0.0,0.0,0.0,0.0,0.01726131079623379,0.0,0.04691777091911386,0.0,0.023629934251677157,0.0,0.0,0.3067534938958612,0.1130503599694724,0.0,0.0,0.0,0.0,0.07367675382643016,0.09292988049794687,0.0,0.0,0.0,0.0
django/django,20321,True,2,1,1,0,0,2,0,6,16,10,0,0,1,0,0,18,0,2,2,0,411,13,2.8151260504201683,1,39,44,9,2,32.0,5.0,2.0,1.0,1.0,0.8421052631578947,3.0,1.0,9.0,3.0,0.23684210526315788,95.0,1091.0,95.0,1.0,0.0,1.0,0.0,1.0,0.0,0.24629935213591866,0.0,0.0,0.0,0.0,0.0,0.12030452938413722,0.14405975273787397,0.0,0.0,0.15465577365017866,0.0,0.0,0.0,0.24077700477889913,0.1127279332005283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14442644778007155,0.0,0.26170924759994607,0.0,0.09885655572550736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10274298752792105,0.7775500187316846,0.0,0.2718495326989652,0.14609930341665953,0.0
django/django,20453,True,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,131,15,3.0232558139534884,2,4,3,1,0,4.0,6.0,1.0,1.0,0.5,0.36363636363636365,1.0,1.0,0.0,5.0,0.0,49.0,4237.0,185.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013797177203989933,0.0,0.0,0.0,0.0,0.7285668116755428,0.014830578258067807,0.0,0.0,0.0,0.3871140030236127,0.0,0.0,0.0,0.0,0.045231046819399996,0.3276315277136927,0.0,0.013558476913348149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926450005093371,0.34844118234892113,0.0,0.0,0.0,0.0,0.04055085213768587,0.02557377766753089,0.0,0.0,0.0,0.0
django/django,20628,True,3,0,2,0,0,0,1,5,24,3,0,1,3,2,2,8,1,0,0,0,511,16,3.0677966101694913,5,22,24,6,1,41.0,2.0,4.0,1.0,2.0,0.9318181818181818,5.0,3.0,5.0,5.0,0.11363636363636363,88.0,1600.0,88.0,1.0,0.0,1.0,0.0,1.0,0.0,0.16169508323962278,0.24308763328656208,0.0,0.0,0.0,0.09542278065072093,0.07897970792118403,0.09457496947688072,0.07369141471627874,0.13769787631204894,0.10153123821476358,0.07906705206005041,0.0,0.0,0.0,0.22201705831809868,0.0,0.0,0.0,0.0,0.0,0.0,0.08148636160120676,0.09818731900669324,0.0,0.0,0.0,0.1353156119828688,0.0,0.0,0.0,0.09481570411486294,0.0,0.25771747798934475,0.0,0.32449575827542804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08923436549308197,0.13490117433558593,0.6380752421366953,0.19232273902174377,0.17846873098616395,0.28774179252616755,0.0
